Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241016 09:16:36.545600,65.017642,14,69.2,54,1.933023,-0.000803,-1.790028,-18.973351,-2.553993,-30.308365,0.025002
Mult,US,241016 09:16:36.645420,65.056079,14,69.2,54,1.935309,-0.000966,-1.790814,-18.974094,-2.554391,-30.307034,0.025002
Mult,US,241016 09:16:36.745240,65.124767,14,69.2,54,1.939398,-0.001193,-1.79212,-18.975962,-2.554996,-30.302936,0.025002
Mult,US,241016 09:16:36.845060,65.203635,14,69.2,54,1.944098,-0.001428,-1.793517,-18.978434,-2.554497,-30.297597,0.025002
Mult,US,241016 09:16:38.641820,64.885428,14,69.2,54,1.925169,-0.000623,-1.794868,-18.972743,-2.549123,-30.292466,0.025002
Mult,US,241016 09:16:38.741640,64.871274,14,69.2,54,1.924329,-0.000224,-1.796119,-18.974991,-2.54602,-30.288666,0.025002
Mult,US,241016 09:16:38.841460,64.815375,14,69.2,54,1.921014,0.000052,-1.795491,-18.975649,-2.544759,-30.289518,0.025002
Mult,US,241016 09:16:38.941280,64.693673,14,69.2,54,1.913807,0.000303,-1.793244,-18.976298,-2.546479,-30.290994,0.025002
Mult,US,241016 09:16:39.041100,64.554781,14,69.2,54,1.905598,0.000475,-1.791127,-18.976166,-2.548308,-30.29588,0.025002
Mult,US,241016 09:16:39.140920,64.479199,14,69.2,54,1.901139,0.00023,-1.790484,-18.978558,-2.55067,-30.298626,0.025002
Mult,US,241016 09:16:39.240740,64.528158,14,69.2,54,1.904027,-0.000946,-1.791499,-18.978725,-2.551468,-30.300488,0.025002
Mult,US,241016 09:16:39.340560,64.687415,14,69.2,54,1.913437,-0.001931,-1.79176,-18.978085,-2.553261,-30.304087,0.025002
Mult,US,241016 09:16:39.440380,64.854687,14,69.2,54,1.923345,-0.002323,-1.790453,-18.974699,-2.554124,-30.306758,0.025002
Mult,US,241016 09:16:39.540200,64.93888,14,69.2,54,1.928342,-0.001444,-1.789464,-18.974,-2.554373,-30.311431,0.025002
