Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241016 09:02:13.901160,65.928641,14,69.2,54,1.987572,-0.000468,-1.656613,-18.960593,-2.581363,-30.294041,0.025002
Mult,US,241016 09:02:14.000980,65.824235,14,69.2,54,1.981282,-0.000732,-1.658162,-18.961965,-2.577426,-30.292273,0.025002
Mult,US,241016 09:02:14.100800,65.798424,14,69.2,54,1.979728,-0.001373,-1.659949,-18.966315,-2.580405,-30.290893,0.025002
Mult,US,241016 09:02:14.200620,65.893795,14,69.2,54,1.985471,-0.0025,-1.659544,-18.969179,-2.582831,-30.293449,0.025002
Mult,US,241016 09:02:16.296840,65.956595,14,69.2,54,1.989258,-0.000552,-1.653213,-18.967546,-2.579096,-30.293609,0.025002
Mult,US,241016 09:02:16.396660,66.059616,14,69.2,54,1.995477,-0.000337,-1.652528,-18.969744,-2.580567,-30.298984,0.025002
Mult,US,241016 09:02:16.496480,66.210369,14,69.2,54,2.004595,-0.000584,-1.65722,-18.972375,-2.584738,-30.3008,0.025002
Mult,US,241016 09:02:16.596300,66.341115,14,69.2,54,2.012519,-0.000974,-1.663981,-18.977064,-2.588098,-30.304514,0.025002
Mult,US,241016 09:02:16.696120,66.399117,14,69.2,54,2.01604,-0.0015,-1.667176,-18.980319,-2.591343,-30.306647,0.025002
Mult,US,241016 09:02:16.795940,66.363413,14,69.2,54,2.013873,-0.001387,-1.669097,-18.981139,-2.593681,-30.312675,0.025002
Mult,US,241016 09:02:16.895760,66.266109,14,69.2,54,2.007971,-0.000904,-1.668312,-18.979178,-2.596616,-30.315463,0.025002
Mult,US,241016 09:02:16.995580,66.110159,14,69.2,54,1.998531,-0.000366,-1.668066,-18.975511,-2.598116,-30.316045,0.025002
Mult,US,241016 09:02:17.095400,65.895797,14,69.2,54,1.985592,-0.000623,-1.667697,-18.973308,-2.596627,-30.314996,0.025002
Mult,US,241016 09:02:17.195220,65.618488,14,69.2,54,1.968915,-0.001213,-1.667139,-18.974345,-2.595338,-30.316106,0.025002
